timeReceived,version,timeIssued,type,id,label
1504814460129,1,1504814460087,BREAK_END,1017,1017
1504814460170,1,1504814460089,TRAINING_START,17,2
1504814490141,1,1504814490098,TRAINING_END,17,2
1504814490182,1,1504814490100,BREAK_START,1018,1018
1504814520148,1,1504814520105,BREAK_END,1018,1018
1504814520189,1,1504814520106,TRAINING_START,18,2
1504814550157,1,1504814550115,TRAINING_END,18,2
1504814550198,1,1504814550116,BREAK_START,1019,1019
1504814580159,1,1504814580116,BREAK_END,1019,1019
1504814580200,1,1504814580118,TRAINING_START,19,0
1504814610168,1,1504814610126,TRAINING_END,19,0
1504814610209,1,1504814610128,BREAK_START,1020,1020
1504814640173,1,1504814640129,BREAK_END,1020,1020
1504814640214,1,1504814640130,TRAINING_START,20,2
1504814670183,1,1504814670140,TRAINING_END,20,2
1504814670224,1,1504814670142,BREAK_START,1021,1021
1504814700185,1,1504814700143,BREAK_END,1021,1021
1504814700226,1,1504814700144,TRAINING_START,21,2
1504814730199,1,1504814730155,TRAINING_END,21,2
1504814730240,1,1504814730157,BREAK_START,1022,1022
1504814760202,1,1504814760158,BREAK_END,1022,1022
1504814760243,1,1504814760160,TRAINING_START,22,2
1504814790210,1,1504814790168,TRAINING_END,22,2
1504814790251,1,1504814790169,BREAK_START,1023,1023
1504814820212,1,1504814820170,BREAK_END,1023,1023
1504814820253,1,1504814820171,TRAINING_START,23,0
1504814850222,1,1504814850180,TRAINING_END,23,0
1504814850263,1,1504814850181,BREAK_START,1024,1024
1504814880227,1,1504814880182,BREAK_END,1024,1024
1504814880269,1,1504814880184,TRAINING_START,24,2
1504814910236,1,1504814910194,TRAINING_END,24,2
1504814910277,1,1504814910195,BREAK_START,1025,1025
1504814940239,1,1504814940196,BREAK_END,1025,1025
1504814940280,1,1504814940197,TRAINING_START,25,0
1504814970250,1,1504814970208,TRAINING_END,25,0
1504814970291,1,1504814970209,BREAK_START,1026,1026
1504815000253,1,1504815000210,BREAK_END,1026,1026
1504815000295,1,1504815000211,TRAINING_START,26,0
1504815030264,1,1504815030220,TRAINING_END,26,0
1504815030305,1,1504815030222,BREAK_START,1027,1027
1504815060267,1,1504815060223,BREAK_END,1027,1027
1504815060308,1,1504815060225,TRAINING_START,27,0
1504815090275,1,1504815090233,TRAINING_END,27,0
1504815090316,1,1504815090234,BREAK_START,1028,1028
1504815120278,1,1504815120234,BREAK_END,1028,1028
1504815120319,1,1504815120236,TRAINING_START,28,0
1504815150285,1,1504815150243,TRAINING_END,28,0
1504815150326,1,1504815150244,BREAK_START,1029,1029
1504815180291,1,1504815180246,BREAK_END,1029,1029
1504815180332,1,1504815180247,TRAINING_START,29,0
1504815210298,1,1504815210255,TRAINING_END,29,0
1504815210339,1,1504815210257,TASK_END,10000,10000
1504815210380,1,1504815210259,CONNECTION_CLOSE,30000,30000
