timeReceived,version,timeIssued,type,id,label
1521058242663,1,1521058242581,BREAK_START,1015,1015
1521058272626,1,1521058272582,BREAK_END,1015,1015
1521058272667,1,1521058272584,TRAINING_START,15,0
1521058302635,1,1521058302593,TRAINING_END,15,0
1521058302676,1,1521058302594,BREAK_START,1016,1016
1521058332640,1,1521058332596,BREAK_END,1016,1016
1521058332682,1,1521058332597,TRAINING_START,16,2
1521058362652,1,1521058362609,TRAINING_END,16,2
1521058362694,1,1521058362611,BREAK_START,1017,1017
1521058392662,1,1521058392614,BREAK_END,1017,1017
1521058392703,1,1521058392619,TRAINING_START,17,0
1521058422674,1,1521058422629,TRAINING_END,17,0
1521058422715,1,1521058422632,BREAK_START,1018,1018
1521058452677,1,1521058452634,BREAK_END,1018,1018
1521058452719,1,1521058452635,TRAINING_START,18,2
1521058482690,1,1521058482646,TRAINING_END,18,2
1521058482732,1,1521058482647,BREAK_START,1019,1019
1521058512694,1,1521058512650,BREAK_END,1019,1019
1521058512735,1,1521058512651,TRAINING_START,19,0
1521058542704,1,1521058542662,TRAINING_END,19,0
1521058542745,1,1521058542663,BREAK_START,1020,1020
1521058572707,1,1521058572664,BREAK_END,1020,1020
1521058572748,1,1521058572666,TRAINING_START,20,0
1521058602718,1,1521058602675,TRAINING_END,20,0
1521058602759,1,1521058602676,BREAK_START,1021,1021
1521058632724,1,1521058632678,BREAK_END,1021,1021
1521058632766,1,1521058632680,TRAINING_START,21,0
1521058662734,1,1521058662691,TRAINING_END,21,0
1521058662774,1,1521058662692,BREAK_START,1022,1022
1521058692736,1,1521058692694,BREAK_END,1022,1022
1521058692777,1,1521058692694,TRAINING_START,22,2
1521058722746,1,1521058722702,TRAINING_END,22,2
1521058722787,1,1521058722704,BREAK_START,1023,1023
1521058752749,1,1521058752704,BREAK_END,1023,1023
1521058752791,1,1521058752705,TRAINING_START,23,2
1521058782761,1,1521058782717,TRAINING_END,23,2
1521058782803,1,1521058782718,BREAK_START,1024,1024
1521058812767,1,1521058812721,BREAK_END,1024,1024
1521058812808,1,1521058812722,TRAINING_START,24,0
1521058842774,1,1521058842732,TRAINING_END,24,0
1521058842814,1,1521058842733,BREAK_START,1025,1025
1521058872779,1,1521058872735,BREAK_END,1025,1025
1521058872821,1,1521058872737,TRAINING_START,25,0
1521058902788,1,1521058902746,TRAINING_END,25,0
1521058902829,1,1521058902747,BREAK_START,1026,1026
1521058932794,1,1521058932748,BREAK_END,1026,1026
1521058932835,1,1521058932752,TRAINING_START,26,2
1521058962808,1,1521058962762,TRAINING_END,26,2
1521058962850,1,1521058962765,BREAK_START,1027,1027
1521058992810,1,1521058992767,BREAK_END,1027,1027
1521058992851,1,1521058992767,TRAINING_START,27,0
1521059022819,1,1521059022777,TRAINING_END,27,0
1521059022860,1,1521059022778,BREAK_START,1028,1028
1521059052825,1,1521059052780,BREAK_END,1028,1028
1521059052867,1,1521059052782,TRAINING_START,28,2
1521059082836,1,1521059082793,TRAINING_END,28,2
1521059082877,1,1521059082794,BREAK_START,1029,1029
1521059112840,1,1521059112795,BREAK_END,1029,1029
1521059112881,1,1521059112797,TRAINING_START,29,2
1521059142850,1,1521059142807,TRAINING_END,29,2
1521059142891,1,1521059142808,TASK_END,10000,10000
1521059142931,1,1521059142809,CONNECTION_CLOSE,30000,30000
