timeReceived,version,timeIssued,type,id,label
1521128158415,1,1521128158330,TRAINING_START,22,0
1521128188383,1,1521128188341,TRAINING_END,22,0
1521128188424,1,1521128188342,BREAK_START,1023,1023
1521128218386,1,1521128218342,BREAK_END,1023,1023
1521128218427,1,1521128218344,TRAINING_START,23,0
1521128248394,1,1521128248352,TRAINING_END,23,0
1521128248435,1,1521128248353,BREAK_START,1024,1024
1521128278399,1,1521128278355,BREAK_END,1024,1024
1521128278441,1,1521128278357,TRAINING_START,24,0
1521128308410,1,1521128308367,TRAINING_END,24,0
1521128308452,1,1521128308368,BREAK_START,1025,1025
1521128338412,1,1521128338370,BREAK_END,1025,1025
1521128338453,1,1521128338372,TRAINING_START,25,0
1521128368425,1,1521128368383,TRAINING_END,25,0
1521128368467,1,1521128368384,BREAK_START,1026,1026
1521128398428,1,1521128398386,BREAK_END,1026,1026
1521128398469,1,1521128398387,TRAINING_START,26,2
1521128428438,1,1521128428396,TRAINING_END,26,2
1521128428479,1,1521128428397,BREAK_START,1027,1027
1521128458442,1,1521128458398,BREAK_END,1027,1027
1521128458484,1,1521128458399,TRAINING_START,27,0
1521128488451,1,1521128488409,TRAINING_END,27,0
1521128488492,1,1521128488411,BREAK_START,1028,1028
1521128518455,1,1521128518411,BREAK_END,1028,1028
1521128518497,1,1521128518413,TRAINING_START,28,0
1521128548464,1,1521128548422,TRAINING_END,28,0
1521128548505,1,1521128548423,BREAK_START,1029,1029
1521128578466,1,1521128578424,BREAK_END,1029,1029
1521128578507,1,1521128578425,TRAINING_START,29,0
1521128608481,1,1521128608436,TRAINING_END,29,0
1521128608522,1,1521128608438,TASK_END,10000,10000
1521128608563,1,1521128608439,CONNECTION_CLOSE,30000,30000
