timeReceived,version,timeIssued,type,id,label
1506020541457,1,1506020541413,BREAK_END,1027,1027
1506020541499,1,1506020541414,TRAINING_START,27,0
1506020571467,1,1506020571423,TRAINING_END,27,0
1506020571508,1,1506020571425,BREAK_START,1028,1028
1506020601472,1,1506020601426,BREAK_END,1028,1028
1506020601514,1,1506020601428,TRAINING_START,28,0
1506020631483,1,1506020631438,TRAINING_END,28,0
1506020631524,1,1506020631439,BREAK_START,1029,1029
1506020661484,1,1506020661441,BREAK_END,1029,1029
1506020661525,1,1506020661442,TRAINING_START,29,0
1506020691494,1,1506020691450,TRAINING_END,29,0
1506020691535,1,1506020691451,TASK_END,10000,10000
1506020691576,1,1506020691452,CONNECTION_CLOSE,30000,30000
